aerolinea,origen,destino,distancia_km,retraso,anio,mes,es_fin_semana,bloque_horario
IB,MIA,EZE,580,0,2031,1,0,mañana
IB,GRU,MIA,3253,0,2031,1,0,mañana
G3,MIA,GRU,4983,1,2031,1,0,mañana
IB,AEP,EZE,5735,1,2031,1,0,mañana
IB,EZE,GRU,2940,0,2031,1,0,mañana
G3,AEP,GRU,1642,1,2031,1,0,mañana
IB,AEP,GRU,5343,0,2031,1,0,tarde
AR,MAD,AEP,861,0,2031,1,0,tarde
LA,AEP,GRU,10020,0,2031,1,0,tarde
AR,MIA,GRU,11775,0,2031,1,0,tarde
IB,EZE,AEP,10808,0,2031,1,0,tarde
IB,AEP,GRU,3218,1,2031,1,0,tarde
IB,MIA,GRU,10616,1,2031,1,0,noche
IB,MIA,GRU,4785,1,2031,1,0,noche
G3,EZE,MAD,4801,1,2031,1,0,noche
LA,GRU,AEP,6524,0,2031,1,0,noche
G3,GRU,EZE,3979,1,2031,1,0,madrugada
G3,GRU,EZE,1965,1,2031,1,0,madrugada
IB,GRU,MAD,4320,0,2031,1,0,madrugada
AR,GRU,AEP,1667,0,2031,1,0,madrugada
AR,EZE,AEP,4246,1,2031,1,0,madrugada
AA,MIA,MAD,11331,0,2031,1,0,madrugada
LA,MAD,AEP,3280,0,2031,1,0,madrugada
AA,EZE,MAD,7751,0,2031,1,0,madrugada
G3,MIA,GRU,10484,0,2031,1,0,mañana
AA,GRU,EZE,1736,0,2031,1,0,mañana
AA,MAD,MIA,6077,0,2031,1,0,mañana
AA,MIA,AEP,2975,0,2031,1,0,mañana
LA,EZE,MAD,10907,0,2031,1,0,mañana
AR,GRU,AEP,6473,0,2031,1,0,mañana
AR,MAD,GRU,1604,0,2031,1,0,tarde
AA,MIA,GRU,4749,0,2031,1,0,tarde
LA,GRU,MIA,3748,0,2031,1,0,tarde
AR,EZE,GRU,6185,0,2031,1,0,tarde
IB,MIA,MAD,7073,0,2031,1,0,tarde
AR,MAD,AEP,6749,1,2031,1,0,tarde
AR,MIA,MAD,4461,1,2031,1,0,noche
LA,MAD,GRU,7843,1,2031,1,0,noche
LA,GRU,MIA,2667,1,2031,1,0,noche
AR,AEP,EZE,2742,0,2031,1,0,noche
IB,AEP,MIA,4201,1,2031,1,0,madrugada
IB,MIA,AEP,5014,0,2031,1,0,madrugada
AA,EZE,MAD,8632,0,2031,1,0,madrugada
AA,GRU,EZE,2606,0,2031,1,0,madrugada
AR,GRU,EZE,8938,0,2031,1,0,madrugada
AR,MIA,MAD,9137,0,2031,1,0,madrugada
AR,GRU,EZE,4598,0,2031,1,0,madrugada
IB,MIA,AEP,8331,0,2031,1,0,madrugada
G3,MIA,EZE,9352,1,2031,1,0,mañana
AA,EZE,MIA,6030,0,2031,1,0,mañana
AA,AEP,MIA,1252,1,2031,1,0,mañana
G3,AEP,GRU,4637,1,2031,1,0,mañana
AR,GRU,MAD,4887,0,2031,1,0,mañana
AA,AEP,GRU,8630,0,2031,1,0,mañana
IB,MAD,GRU,4645,0,2031,1,0,tarde
G3,EZE,GRU,7637,0,2031,1,0,tarde
IB,GRU,AEP,5600,1,2031,1,0,tarde
AR,EZE,AEP,9975,0,2031,1,0,tarde
AA,AEP,EZE,7690,0,2031,1,0,tarde
IB,MAD,MIA,11905,1,2031,1,0,tarde
G3,GRU,AEP,5948,1,2031,1,0,noche
AR,EZE,MAD,5047,1,2031,1,0,noche
AA,MIA,EZE,6392,1,2031,1,0,noche
AA,EZE,MAD,7507,0,2031,1,0,noche
AR,AEP,GRU,7383,1,2031,1,0,madrugada
AR,MIA,AEP,2228,0,2031,1,0,madrugada
AR,EZE,MAD,2005,0,2031,1,1,madrugada
IB,GRU,EZE,3601,0,2031,1,1,madrugada
LA,AEP,GRU,7072,0,2031,1,1,madrugada
AA,MAD,GRU,9792,0,2031,1,1,madrugada
IB,MAD,EZE,4442,0,2031,1,1,madrugada
G3,GRU,EZE,11939,1,2031,1,1,madrugada
AA,MIA,AEP,10715,0,2031,1,1,mañana
LA,GRU,EZE,5977,1,2031,1,1,mañana
G3,GRU,EZE,8729,1,2031,1,1,mañana
AA,MAD,AEP,3647,1,2031,1,1,mañana
LA,GRU,EZE,987,0,2031,1,1,mañana
AR,MIA,EZE,10758,1,2031,1,1,mañana
LA,GRU,EZE,1831,0,2031,1,1,tarde
AA,EZE,MIA,2902,0,2031,1,1,tarde
LA,GRU,MIA,8845,0,2031,1,1,tarde
AA,AEP,GRU,1094,0,2031,1,1,tarde
AA,EZE,GRU,3962,0,2031,1,1,tarde
LA,MAD,EZE,8430,1,2031,1,1,tarde
LA,MIA,EZE,9936,1,2031,1,1,noche
G3,AEP,GRU,7328,1,2031,1,1,noche
G3,MAD,MIA,3364,0,2031,1,1,noche
IB,AEP,MIA,7886,0,2031,1,1,noche
AA,MAD,MIA,9533,0,2031,1,1,madrugada
G3,MAD,EZE,1444,1,2031,1,1,madrugada
IB,GRU,AEP,3242,1,2031,1,1,madrugada
AA,GRU,MAD,11637,1,2031,1,1,madrugada
IB,MIA,MAD,11466,0,2031,1,1,madrugada
G3,EZE,GRU,11338,1,2031,1,1,madrugada
IB,EZE,GRU,2983,0,2031,1,1,madrugada
LA,MIA,EZE,11642,0,2031,1,1,madrugada
IB,GRU,MIA,4543,0,2031,1,1,mañana
AR,MAD,AEP,11234,0,2031,1,1,mañana
AR,EZE,GRU,11520,0,2031,1,1,mañana
IB,MAD,MIA,1093,0,2031,1,1,mañana
AR,MIA,GRU,6589,0,2031,1,1,mañana
IB,GRU,AEP,9837,0,2031,1,1,mañana
IB,MAD,MIA,5540,0,2031,1,1,tarde
IB,MIA,EZE,6201,0,2031,1,1,tarde
AR,GRU,MAD,1728,0,2031,1,1,tarde
AA,EZE,AEP,6441,0,2031,1,1,tarde
IB,GRU,MAD,9788,0,2031,1,1,tarde
IB,GRU,AEP,2662,1,2031,1,1,tarde
LA,AEP,GRU,7079,1,2031,1,1,noche
LA,MAD,AEP,9038,1,2031,1,1,noche
G3,MAD,AEP,6977,1,2031,1,1,noche
AR,EZE,AEP,10069,1,2031,1,1,noche
AA,AEP,EZE,5491,0,2031,1,1,madrugada
IB,AEP,EZE,10334,0,2031,1,1,madrugada
IB,AEP,EZE,5442,0,2031,1,0,madrugada
AR,EZE,MIA,4113,0,2031,1,0,madrugada
G3,EZE,AEP,11639,1,2031,1,0,madrugada
G3,AEP,GRU,3518,1,2031,1,0,madrugada
LA,GRU,MIA,11825,0,2031,1,0,madrugada
AR,MIA,MAD,3183,0,2031,1,0,madrugada
G3,AEP,GRU,3530,1,2031,1,0,mañana
G3,GRU,EZE,1674,1,2031,1,0,mañana
AA,AEP,MIA,1979,0,2031,1,0,mañana
LA,MIA,EZE,4902,0,2031,1,0,mañana
LA,AEP,GRU,11545,0,2031,1,0,mañana
LA,EZE,AEP,7600,0,2031,1,0,mañana
G3,AEP,GRU,5591,1,2031,1,0,tarde
IB,GRU,MAD,7717,0,2031,1,0,tarde
G3,MAD,GRU,6381,1,2031,1,0,tarde
G3,EZE,GRU,7268,0,2031,1,0,tarde
AR,MAD,EZE,10209,0,2031,1,0,tarde
LA,MIA,MAD,2377,1,2031,1,0,tarde
LA,MIA,AEP,1860,1,2031,1,0,noche
AA,GRU,MAD,540,1,2031,1,0,noche
LA,MAD,MIA,6226,1,2031,1,0,noche
G3,MAD,EZE,2474,1,2031,1,0,noche
AR,EZE,AEP,703,0,2031,1,0,madrugada
AA,EZE,MAD,4281,0,2031,1,0,madrugada
G3,AEP,GRU,4774,1,2031,1,0,madrugada
G3,EZE,MAD,1552,1,2031,1,0,madrugada
AA,GRU,MIA,1511,0,2031,1,0,madrugada
G3,GRU,AEP,8841,1,2031,1,0,madrugada
G3,MAD,MIA,6146,1,2031,1,0,madrugada
AR,EZE,MAD,9206,1,2031,1,0,madrugada
AR,EZE,AEP,2816,0,2031,1,0,mañana
AR,GRU,EZE,1771,0,2031,1,0,mañana
LA,MIA,AEP,631,0,2031,1,0,mañana
AA,AEP,GRU,3675,0,2031,1,0,mañana
AR,GRU,MIA,5138,0,2031,1,0,mañana
G3,AEP,MIA,6006,1,2031,1,0,mañana
LA,MIA,GRU,6502,0,2031,1,0,tarde
AA,GRU,MAD,5231,0,2031,1,0,tarde
AR,AEP,MAD,7657,0,2031,1,0,tarde
AR,MAD,AEP,11367,0,2031,1,0,tarde
AA,MAD,EZE,4565,0,2031,1,0,tarde
AR,GRU,EZE,3754,1,2031,1,0,tarde
AA,MAD,GRU,9916,1,2031,1,0,noche
AA,EZE,MIA,11259,1,2031,1,0,noche
G3,MAD,AEP,623,1,2031,1,0,noche
AA,GRU,MAD,7590,0,2031,1,0,noche
IB,MIA,GRU,2798,0,2031,1,0,madrugada
AR,GRU,EZE,1585,0,2031,1,0,madrugada
G3,GRU,MAD,11076,1,2031,1,0,madrugada
LA,MAD,MIA,1079,0,2031,1,0,madrugada
IB,AEP,MAD,3646,0,2031,1,0,madrugada
AA,GRU,MAD,3433,0,2031,1,0,madrugada
LA,MAD,AEP,9500,0,2031,1,0,madrugada
LA,AEP,GRU,7891,0,2031,1,0,madrugada
LA,EZE,GRU,7103,0,2031,1,0,mañana
LA,AEP,GRU,10236,0,2031,1,0,mañana
G3,MIA,AEP,4949,1,2031,1,0,mañana
G3,EZE,GRU,2092,1,2031,1,0,mañana
LA,MIA,MAD,8524,0,2031,1,0,mañana
IB,AEP,MAD,7094,0,2031,1,0,mañana
AR,EZE,GRU,820,0,2031,1,0,tarde
AR,EZE,GRU,637,1,2031,1,0,tarde
G3,AEP,EZE,656,1,2031,1,0,tarde
IB,MAD,GRU,9550,1,2031,1,0,tarde
IB,MAD,EZE,8507,0,2031,1,0,tarde
AA,AEP,MAD,6780,1,2031,1,0,tarde
G3,GRU,AEP,1760,1,2031,1,0,noche
IB,AEP,EZE,5531,1,2031,1,0,noche
IB,AEP,EZE,1842,1,2031,1,0,noche
AR,GRU,AEP,8148,0,2031,1,0,noche
IB,GRU,EZE,6212,0,2031,1,0,madrugada
IB,EZE,GRU,10254,0,2031,1,0,madrugada
LA,AEP,MAD,9060,0,2031,1,0,madrugada
AR,AEP,GRU,4848,0,2031,1,0,madrugada
AR,EZE,MAD,6396,0,2031,1,0,madrugada
LA,MAD,AEP,953,0,2031,1,0,madrugada
AR,MIA,GRU,8548,0,2031,1,0,madrugada
AA,GRU,MAD,6228,0,2031,1,0,madrugada
AA,MAD,GRU,7690,0,2031,1,0,mañana
G3,GRU,MIA,3810,1,2031,1,0,mañana
AR,EZE,MAD,9316,0,2031,1,0,mañana
AR,AEP,EZE,7795,0,2031,1,0,mañana
AA,AEP,MIA,10051,0,2031,1,0,mañana
G3,AEP,MIA,7113,1,2031,1,0,mañana
G3,MAD,MIA,5755,1,2031,1,0,tarde
AA,MIA,AEP,500,0,2031,1,0,tarde
AA,EZE,AEP,10150,0,2031,1,0,tarde
LA,AEP,GRU,1621,0,2031,1,0,tarde
G3,MAD,GRU,5628,1,2031,1,0,tarde
G3,AEP,GRU,4996,1,2031,1,0,tarde
LA,MAD,MIA,9465,1,2031,1,0,noche
AA,GRU,EZE,1159,1,2031,1,0,noche
LA,EZE,MIA,5753,1,2031,1,0,noche
LA,GRU,MAD,3238,0,2031,1,0,noche
IB,MIA,GRU,2749,0,2031,1,0,madrugada
G3,MAD,AEP,11696,1,2031,1,0,madrugada
AA,MIA,AEP,10046,0,2031,1,0,madrugada
IB,EZE,MIA,6503,0,2031,1,0,madrugada
IB,MIA,EZE,2584,0,2031,1,0,madrugada
IB,EZE,MAD,8100,0,2031,1,0,madrugada
AA,MIA,GRU,11305,1,2031,1,0,madrugada
LA,GRU,AEP,11964,0,2031,1,0,madrugada
AA,MIA,EZE,1934,0,2031,1,0,mañana
G3,MIA,EZE,7769,1,2031,1,0,mañana
G3,MIA,AEP,5059,1,2031,1,0,mañana
LA,AEP,MIA,1620,1,2031,1,0,mañana
AA,MAD,AEP,2432,0,2031,1,0,mañana
LA,GRU,MIA,10798,0,2031,1,0,mañana
LA,AEP,GRU,8261,0,2031,1,0,tarde
AA,GRU,MIA,11999,0,2031,1,0,tarde
G3,MAD,MIA,5343,0,2031,1,0,tarde
AA,MAD,GRU,9179,0,2031,1,0,tarde
G3,GRU,EZE,6800,1,2031,1,0,tarde
AR,AEP,MAD,1593,1,2031,1,0,tarde
AR,GRU,MIA,2504,1,2031,1,0,noche
AR,AEP,GRU,5816,1,2031,1,0,noche
IB,MIA,EZE,6095,1,2031,1,0,noche
G3,AEP,MIA,7087,1,2031,1,0,noche
G3,AEP,MIA,7782,1,2031,1,0,madrugada
AA,MAD,EZE,7989,0,2031,1,0,madrugada
G3,AEP,MIA,11187,1,2031,2,1,madrugada
AA,GRU,AEP,4578,0,2031,2,1,madrugada
IB,AEP,GRU,10416,0,2031,2,1,madrugada
AA,GRU,MAD,11772,0,2031,2,1,madrugada
AR,GRU,EZE,3089,0,2031,2,1,madrugada
AA,MAD,MIA,706,0,2031,2,1,madrugada
AA,MAD,GRU,7790,0,2031,2,1,mañana
AA,MIA,MAD,8341,0,2031,2,1,mañana
G3,EZE,MAD,7452,0,2031,2,1,mañana
LA,GRU,AEP,8966,0,2031,2,1,mañana
LA,MIA,AEP,5382,0,2031,2,1,mañana
LA,GRU,AEP,10262,0,2031,2,1,mañana
G3,AEP,MIA,4935,1,2031,2,1,tarde
AR,EZE,GRU,11633,1,2031,2,1,tarde
LA,GRU,EZE,9342,0,2031,2,1,tarde
LA,AEP,MAD,1094,0,2031,2,1,tarde
IB,GRU,MIA,8709,0,2031,2,1,tarde
IB,EZE,GRU,9798,1,2031,2,1,tarde
AR,MAD,MIA,9583,1,2031,2,1,noche
AA,EZE,MAD,3215,1,2031,2,1,noche
AA,MIA,EZE,9385,1,2031,2,1,noche
IB,MIA,GRU,5798,0,2031,2,1,noche
IB,GRU,AEP,7122,0,2031,2,1,madrugada
AR,AEP,EZE,10898,0,2031,2,1,madrugada
AR,AEP,EZE,5271,0,2031,2,1,madrugada
G3,EZE,AEP,8884,1,2031,2,1,madrugada
AA,EZE,AEP,2425,0,2031,2,1,madrugada
G3,AEP,EZE,6964,1,2031,2,1,madrugada
LA,MIA,EZE,9701,0,2031,2,1,madrugada
AR,AEP,MIA,1583,0,2031,2,1,madrugada
AA,AEP,GRU,1976,0,2031,2,1,mañana
AA,GRU,AEP,3098,0,2031,2,1,mañana
G3,MAD,GRU,1913,1,2031,2,1,mañana
IB,EZE,AEP,8613,0,2031,2,1,mañana
IB,GRU,MIA,7963,0,2031,2,1,mañana
AR,EZE,MAD,7137,0,2031,2,1,mañana
IB,AEP,EZE,6874,0,2031,2,1,tarde
LA,EZE,AEP,9192,0,2031,2,1,tarde
AA,MIA,AEP,3475,0,2031,2,1,tarde
IB,GRU,AEP,6589,0,2031,2,1,tarde
AR,EZE,AEP,9420,0,2031,2,1,tarde
LA,EZE,MIA,11449,1,2031,2,1,tarde
G3,AEP,MIA,1300,1,2031,2,1,noche
G3,MIA,MAD,6631,1,2031,2,1,noche
LA,MAD,GRU,10757,1,2031,2,1,noche
AR,MIA,GRU,2218,0,2031,2,1,noche
G3,AEP,GRU,1135,1,2031,2,1,madrugada
AA,MAD,MIA,6228,0,2031,2,1,madrugada
AA,AEP,EZE,8756,0,2031,2,0,madrugada
AR,GRU,AEP,5653,0,2031,2,0,madrugada
AR,MIA,EZE,7776,0,2031,2,0,madrugada
AA,EZE,AEP,5248,0,2031,2,0,madrugada
AR,EZE,MAD,6334,0,2031,2,0,madrugada
LA,EZE,MIA,3054,0,2031,2,0,madrugada
AR,MAD,MIA,1513,0,2031,2,0,mañana
AA,GRU,AEP,1518,0,2031,2,0,mañana
IB,GRU,MAD,6340,0,2031,2,0,mañana
AR,GRU,MAD,9334,1,2031,2,0,mañana
G3,GRU,EZE,10189,1,2031,2,0,mañana
LA,MIA,GRU,10258,0,2031,2,0,mañana
LA,MAD,EZE,1548,0,2031,2,0,tarde
LA,MIA,AEP,1541,0,2031,2,0,tarde
G3,MIA,GRU,2283,1,2031,2,0,tarde
G3,GRU,MAD,10843,1,2031,2,0,tarde
LA,GRU,MAD,7221,1,2031,2,0,tarde
LA,EZE,MAD,3433,1,2031,2,0,tarde
LA,GRU,EZE,11949,1,2031,2,0,noche
AR,MIA,GRU,5138,1,2031,2,0,noche
G3,MIA,GRU,11612,1,2031,2,0,noche
AA,AEP,MAD,5545,0,2031,2,0,noche
AR,MAD,MIA,10312,0,2031,2,0,madrugada
AA,MIA,GRU,6541,0,2031,2,0,madrugada
AR,MAD,EZE,1644,0,2031,2,0,madrugada
AR,GRU,MAD,10991,0,2031,2,0,madrugada
AA,GRU,EZE,3896,0,2031,2,0,madrugada
LA,EZE,MAD,10493,0,2031,2,0,madrugada
AA,MAD,MIA,5148,0,2031,2,0,madrugada
IB,MAD,GRU,2293,0,2031,2,0,madrugada
G3,GRU,AEP,10270,1,2031,2,0,mañana
IB,MAD,EZE,5711,0,2031,2,0,mañana
AR,GRU,EZE,8163,0,2031,2,0,mañana
AA,EZE,AEP,8934,0,2031,2,0,mañana
LA,GRU,EZE,4864,0,2031,2,0,mañana
LA,GRU,MAD,5975,0,2031,2,0,mañana
IB,EZE,AEP,7188,0,2031,2,0,tarde
IB,AEP,GRU,9754,0,2031,2,0,tarde
AR,EZE,AEP,7963,0,2031,2,0,tarde
G3,MAD,EZE,5066,1,2031,2,0,tarde
AR,EZE,GRU,7408,0,2031,2,0,tarde
LA,MIA,EZE,9190,1,2031,2,0,tarde
AA,EZE,MIA,7247,1,2031,2,0,noche
IB,GRU,EZE,5251,1,2031,2,0,noche
LA,MIA,EZE,5705,1,2031,2,0,noche
AR,AEP,GRU,2588,0,2031,2,0,noche
G3,MAD,EZE,5737,1,2031,2,0,madrugada
AA,MAD,AEP,11129,0,2031,2,0,madrugada
G3,EZE,MIA,9592,1,2031,2,0,madrugada
AR,MIA,EZE,6959,0,2031,2,0,madrugada
AR,GRU,MIA,5599,1,2031,2,0,madrugada
LA,EZE,GRU,3939,0,2031,2,0,madrugada
AA,EZE,AEP,2880,0,2031,2,0,madrugada
AR,EZE,AEP,9011,0,2031,2,0,madrugada
LA,MAD,GRU,10479,0,2031,2,0,mañana
AR,MIA,MAD,3292,0,2031,2,0,mañana
LA,AEP,MIA,5765,0,2031,2,0,mañana
G3,EZE,GRU,9306,1,2031,2,0,mañana
LA,MIA,EZE,11846,0,2031,2,0,mañana
G3,EZE,GRU,687,1,2031,2,0,mañana
IB,GRU,EZE,7675,0,2031,2,0,tarde
AR,MIA,GRU,1983,0,2031,2,0,tarde
IB,GRU,EZE,3381,0,2031,2,0,tarde
AA,GRU,MAD,539,0,2031,2,0,tarde
IB,MIA,EZE,9157,0,2031,2,0,tarde
LA,AEP,MIA,2976,1,2031,2,0,tarde
LA,EZE,GRU,10197,1,2031,2,0,noche
AA,EZE,MAD,8448,1,2031,2,0,noche
AA,MAD,AEP,2593,0,2031,2,0,noche
AR,GRU,AEP,7886,0,2031,2,0,noche
LA,EZE,MAD,4719,0,2031,2,0,madrugada
AA,MAD,AEP,2800,0,2031,2,0,madrugada
IB,GRU,MAD,5836,0,2031,2,0,madrugada
LA,MIA,GRU,3206,0,2031,2,0,madrugada
AA,AEP,GRU,3139,0,2031,2,0,madrugada
AR,AEP,EZE,11401,0,2031,2,0,madrugada
G3,AEP,GRU,9522,0,2031,2,0,madrugada
LA,MIA,EZE,1416,0,2031,2,0,madrugada
LA,MAD,GRU,7743,1,2031,2,0,mañana
LA,GRU,AEP,11635,0,2031,2,0,mañana
LA,EZE,MAD,8812,0,2031,2,0,mañana
G3,GRU,EZE,6199,1,2031,2,0,mañana
G3,MAD,GRU,4639,1,2031,2,0,mañana
AR,GRU,AEP,4832,0,2031,2,0,mañana
LA,MIA,GRU,10001,0,2031,2,0,tarde
AA,EZE,MIA,4233,0,2031,2,0,tarde
IB,GRU,MIA,1038,0,2031,2,0,tarde
LA,GRU,MIA,8567,0,2031,2,0,tarde
G3,MIA,GRU,1457,1,2031,2,0,tarde
AR,MAD,AEP,10283,0,2031,2,0,tarde
LA,MAD,GRU,10517,1,2031,2,0,noche
AR,MAD,AEP,5429,1,2031,2,0,noche
AA,EZE,AEP,1997,1,2031,2,0,noche
AA,MIA,GRU,5724,1,2031,2,0,noche
AA,MAD,EZE,11696,0,2031,2,0,madrugada
AA,GRU,EZE,3218,1,2031,2,0,madrugada
IB,AEP,EZE,5432,0,2031,2,0,madrugada
AR,MIA,MAD,2966,0,2031,2,0,madrugada
LA,MAD,EZE,11795,1,2031,2,0,madrugada
IB,MAD,GRU,10735,0,2031,2,0,madrugada
LA,AEP,GRU,6999,0,2031,2,0,madrugada
G3,EZE,MIA,10141,1,2031,2,0,madrugada
IB,EZE,GRU,1499,0,2031,2,0,mañana
IB,AEP,MAD,11582,0,2031,2,0,mañana
G3,EZE,MAD,11827,0,2031,2,0,mañana
IB,GRU,EZE,7169,0,2031,2,0,mañana
AR,AEP,MAD,6746,0,2031,2,0,mañana
AA,MAD,AEP,10271,1,2031,2,0,mañana
LA,MAD,AEP,6074,0,2031,2,0,tarde
G3,GRU,EZE,7462,1,2031,2,0,tarde
AA,MAD,GRU,8270,0,2031,2,0,tarde
IB,GRU,AEP,7774,0,2031,2,0,tarde
AR,MIA,GRU,3706,0,2031,2,0,tarde
IB,AEP,EZE,10396,1,2031,2,0,tarde
G3,AEP,GRU,10426,1,2031,2,0,noche
IB,GRU,AEP,11633,1,2031,2,0,noche
AR,MIA,AEP,9230,1,2031,2,0,noche
IB,MAD,EZE,2183,0,2031,2,0,noche
IB,MAD,EZE,10914,0,2031,2,0,madrugada
IB,AEP,MIA,6830,0,2031,2,0,madrugada
IB,EZE,GRU,9507,0,2031,2,1,madrugada
AR,EZE,GRU,6737,0,2031,2,1,madrugada
LA,MAD,MIA,8387,0,2031,2,1,madrugada
AA,EZE,GRU,3546,0,2031,2,1,madrugada
G3,EZE,MAD,10725,1,2031,2,1,madrugada
LA,EZE,MIA,3533,0,2031,2,1,madrugada
AR,GRU,EZE,5703,0,2031,2,1,mañana
G3,MIA,EZE,2231,1,2031,2,1,mañana
G3,MAD,AEP,8247,1,2031,2,1,mañana
IB,AEP,EZE,797,0,2031,2,1,mañana
AA,EZE,AEP,994,0,2031,2,1,mañana
AA,MIA,MAD,11273,0,2031,2,1,mañana
AR,MIA,EZE,4665,0,2031,2,1,tarde
LA,MIA,GRU,2023,0,2031,2,1,tarde
IB,MIA,GRU,739,0,2031,2,1,tarde
AA,MIA,EZE,548,1,2031,2,1,tarde
IB,GRU,MAD,9757,0,2031,2,1,tarde
LA,MAD,EZE,6911,0,2031,2,1,tarde
G3,GRU,EZE,5791,1,2031,2,1,noche
LA,MIA,EZE,3101,1,2031,2,1,noche
G3,AEP,GRU,2494,1,2031,2,1,noche
LA,GRU,MIA,877,0,2031,2,1,noche
IB,EZE,MAD,9397,0,2031,2,1,madrugada
LA,GRU,AEP,6147,0,2031,2,1,madrugada
AA,EZE,MIA,4996,0,2031,2,1,madrugada
AA,MIA,GRU,1902,0,2031,2,1,madrugada
AR,AEP,EZE,3188,0,2031,2,1,madrugada
AA,MIA,AEP,9609,0,2031,2,1,madrugada
AA,AEP,MAD,755,0,2031,2,1,madrugada
G3,MAD,EZE,10608,1,2031,2,1,madrugada
IB,MAD,EZE,6758,0,2031,2,1,mañana
IB,MAD,EZE,6564,0,2031,2,1,mañana
G3,GRU,EZE,10615,1,2031,2,1,mañana
AA,MIA,AEP,7784,0,2031,2,1,mañana
LA,EZE,AEP,7304,0,2031,2,1,mañana
G3,EZE,MIA,5075,1,2031,2,1,mañana
IB,AEP,MIA,11221,0,2031,2,1,tarde
AR,AEP,EZE,6528,0,2031,2,1,tarde
IB,EZE,MIA,9204,0,2031,2,1,tarde
LA,EZE,MAD,7845,0,2031,2,1,tarde
IB,AEP,MAD,1120,0,2031,2,1,tarde
G3,GRU,MIA,8193,1,2031,2,1,tarde
AR,GRU,MAD,6440,1,2031,2,1,noche
IB,AEP,GRU,1032,1,2031,2,1,noche
G3,GRU,MIA,4917,1,2031,2,1,noche
G3,MIA,GRU,4051,1,2031,2,1,noche
G3,EZE,AEP,5695,1,2031,2,1,madrugada
AR,GRU,AEP,3152,0,2031,2,1,madrugada
G3,MAD,EZE,10685,1,2031,2,0,madrugada
AR,MAD,AEP,2611,0,2031,2,0,madrugada
LA,AEP,GRU,4924,0,2031,2,0,madrugada
LA,MAD,MIA,7119,0,2031,2,0,madrugada
LA,AEP,EZE,1529,0,2031,2,0,madrugada
G3,GRU,EZE,11945,1,2031,2,0,madrugada
AR,MAD,MIA,10401,0,2031,2,0,mañana
LA,EZE,GRU,5317,0,2031,2,0,mañana
AA,AEP,MIA,11010,0,2031,2,0,mañana
LA,MAD,AEP,4584,0,2031,2,0,mañana
G3,MAD,MIA,3303,1,2031,2,0,mañana
AA,GRU,AEP,9999,0,2031,2,0,mañana
IB,AEP,GRU,2298,0,2031,2,0,tarde
AA,EZE,GRU,9006,0,2031,2,0,tarde
IB,EZE,AEP,7397,0,2031,2,0,tarde
AA,MIA,MAD,5416,0,2031,2,0,tarde
AR,MAD,MIA,9107,0,2031,2,0,tarde
AA,AEP,GRU,2933,1,2031,2,0,tarde
LA,MIA,EZE,3801,1,2031,2,0,noche
IB,EZE,AEP,4129,1,2031,2,0,noche
IB,EZE,MAD,9339,1,2031,2,0,noche
LA,AEP,GRU,6854,0,2031,2,0,noche
AR,EZE,MIA,6465,0,2031,2,0,madrugada
AA,AEP,MIA,1287,0,2031,2,0,madrugada
AR,GRU,MAD,2598,0,2031,2,0,madrugada
LA,MIA,MAD,10093,1,2031,2,0,madrugada
AA,AEP,MAD,11835,0,2031,2,0,madrugada
LA,MIA,GRU,9690,0,2031,2,0,madrugada
IB,MAD,MIA,1618,0,2031,2,0,madrugada
IB,MAD,AEP,4034,0,2031,2,0,madrugada
IB,EZE,AEP,3777,0,2031,2,0,mañana
G3,AEP,EZE,8782,0,2031,2,0,mañana
G3,GRU,MAD,9738,1,2031,2,0,mañana
IB,EZE,MAD,11593,0,2031,2,0,mañana
G3,AEP,MIA,7340,1,2031,2,0,mañana
G3,MAD,GRU,4068,1,2031,2,0,mañana
LA,EZE,MAD,7813,0,2031,2,0,tarde
AA,MIA,AEP,7666,0,2031,2,0,tarde
IB,MIA,MAD,3938,0,2031,2,0,tarde
G3,MAD,AEP,9797,1,2031,2,0,tarde
LA,EZE,GRU,11606,0,2031,2,0,tarde
LA,EZE,AEP,7753,1,2031,2,0,tarde
AA,MAD,GRU,10877,1,2031,2,0,noche
LA,MAD,EZE,11832,0,2031,2,0,noche
AR,MIA,GRU,8470,0,2031,2,0,noche
AR,MIA,AEP,7504,1,2031,2,0,noche
IB,AEP,EZE,7995,0,2031,2,0,madrugada
AA,EZE,GRU,3103,0,2031,2,0,madrugada
AR,AEP,MIA,9524,1,2031,2,0,madrugada
AA,GRU,MIA,10765,1,2031,2,0,madrugada
IB,MIA,MAD,4749,0,2031,2,0,madrugada
LA,MIA,MAD,2425,0,2031,2,0,madrugada
LA,GRU,MIA,6740,0,2031,2,0,madrugada
LA,MIA,EZE,6048,0,2031,2,0,madrugada
AR,MAD,GRU,11539,1,2031,2,0,mañana
AA,MAD,EZE,8362,0,2031,2,0,mañana
AR,AEP,MIA,4907,0,2031,2,0,mañana
G3,EZE,GRU,3048,1,2031,2,0,mañana
AA,MAD,EZE,8620,0,2031,2,0,mañana
IB,MAD,AEP,4416,0,2031,2,0,mañana
AR,AEP,MAD,5229,0,2031,2,0,tarde
LA,GRU,MAD,7401,0,2031,2,0,tarde
LA,GRU,AEP,3114,0,2031,2,0,tarde
LA,MAD,MIA,4299,0,2031,2,0,tarde
